"","ID1","ID2","kin","k0","k2","nsnp"
"1","NA18500","NA18501",0.159323531098817,0.337255885245207,-0.0254499903595236,2569754
"2","NA18500","NA18502",0.182556293570276,0.0119153211010005,-0.0532484112777029,2585050
"3","NA18500","NA18503",-0.0346633508719253,1.16735861695435,0.0287052134666442,2572328
"4","NA18500","NA18504",-0.0168927819279276,1.0970505466711,0.0294794189593901,2561394
"5","NA18500","NA18505",-0.0366143675239934,1.14735282609772,0.000895356001747215,2599868
"6","NA18500","NA18506",0.014276334827361,0.975046557657641,0.0321518969670849,2532588
"7","NA18500","NA18507",0.00977375451796126,0.991671651585482,0.0307666696573265,2518824
"8","NA18500","NA18508",0.0144987587428528,0.941617982003444,-0.000386983025144377,2513090
"9","NA18500","NA18515",-0.00258689961309936,1.04460781358001,0.0342602151276095,2558755
"10","NA18500","NA18516",-0.0106571006296756,1.07234805829076,0.0297196557720617,2568672
"11","NA18500","NA18517",0.00724730636487523,0.976205713671041,0.00519493913054218,2512453
"12","NA18500","NA18521",0.0160709596113834,0.960527968651258,0.0248118070967915,2478370
"13","NA18500","NA18522",0.0439125394825106,0.865108685302374,0.0407588432324159,2379543
"14","NA18500","NA18523",-0.0114774096214501,1.04896669525257,0.0030570567667687,2517194
